           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.199
16,0.64,0.1,0.54,,
17,0.6,0.07,0.53,,
18,0.63,0.11,0.52,,
19,0.61,0.1,0.51,,
20,0.59,0.09,0.5,,
21,0.6,0.1,0.5,,
22,0.58,0.09,0.49,,
23,0.46,0,0.46,,
24,0.46,0.01,0.45,,
25,0.58,0.14,0.44,,
26,0.45,0.02,0.43,,
27,0.46,0.03,0.43,,
28,0.58,0.16,0.42,,
29,0.58,0.17,0.41,,
30,0.48,0.08,0.4,,
31,0.45,0.05,0.4,,
1,0.48,0.09,0.39,,
2,0.47,0.09,0.38,,
3,0.44,0.06,0.38,,
4,0.45,0.08,0.37,,
5,0.48,0.12,0.36,,
6,0.51,0.15,0.36,,
7,0.49,0.14,0.35,,
8,0.48,0.14,0.34,,
9,0.44,0.1,0.34,,
10,0.44,0.11,0.33,,
11,0.42,0.09,0.33,,
12,0.48,0.16,0.32,,
13,0.5,0.18,0.32,,
14,0.43,0.12,0.31,,
15,0.49,0.18,0.31,,
16,0.44,0.14,0.3,,
17,0.44,0.14,0.3,,
18,0.43,0.14,0.29,,
19,0.48,0.19,0.29,,
20,0.43,0.15,0.28,,
21,0.41,0.13,0.28,,
22,0.42,0.14,0.28,,
23,0.41,0.14,0.27,,
24,0.42,0.15,0.27,,
25,0.42,0.16,0.26,,
26,0.48,0.22,0.26,,
27,0.44,0.18,0.26,,
28,0.42,0.17,0.25,,
29,0.42,0.17,0.25,,
30,0.41,0.16,0.25,,
31,0.41,0.17,0.24,,
1,0.41,0.17,0.24,,
2,0.48,0.24,0.24,,
3,1.25,1.01,0.24,,
4,1.18,0.94,0.24,,
5,1.18,0.93,0.25,,
6,1.1,0.85,0.25,,
7,0.64,0.39,0.25,,
8,0.59,0.34,0.25,,
9,0.58,0.34,0.24,,
10,0.57,0.33,0.24,,
11,0.58,0.34,0.24,,
12,0.58,0.34,0.24,,
13,0.57,0.33,0.24,,
14,0.56,0.33,0.23,,
15,0.56,0.33,0.23,,
16,0.58,0.35,0.23,,
17,0.64,0.41,0.23,,
18,0.66,0.43,0.23,,
19,0.65,0.42,0.23,,
20,0.63,0.4,0.23,,
21,0.63,0.4,0.23,,
22,0.64,0.41,0.23,,
23,0.66,0.44,0.22,,
24,0.58,0.36,0.22,,
25,0.58,0.36,0.22,,
26,0.56,0.34,0.22,,
27,0.58,0.36,0.22,,
28,0.57,0.35,0.22,,
1,0.57,0.35,0.22,,
2,0.58,0.36,0.22,,
3,0.5,0.29,0.21,,
4,0.48,0.27,0.21,,
5,0.49,0.28,0.21,,
6,0.5,0.29,0.21,,
7,0.48,0.27,0.21,,
8,0.49,0.28,0.21,,
9,0.48,0.28,0.2,,
10,0.5,0.3,0.2,,
11,0.5,0.3,0.2,,
12,0.49,0.29,0.2,,
13,0.42,0.22,0.2,,
14,0.4,0.21,0.19,,
15,0.41,0.22,0.19,,
16,0.4,0.21,0.19,,
17,6.76,6.52,0.24,,
18,4.83,4.55,0.28,,
19,0.9,0.62,0.28,,
20,0.95,0.67,0.28,,
21,0.92,0.64,0.28,,
22,0.74,0.46,0.28,,
23,0.78,0.5,0.28,,
24,0.54,0.27,0.27,,
25,0.55,0.28,0.27,,
26,0.52,0.25,0.27,,
27,0.48,0.22,0.26,,
28,0.48,0.22,0.26,,
29,0.47,0.21,0.26,,
30,0.48,0.23,0.25,,
31,0.47,0.22,0.25,,
1,0.45,0.2,0.25,,
2,0.45,0.21,0.24,,
3,0.39,0.15,0.24,,
4,0.39,0.15,0.24,,
5,0.41,0.18,0.23,,
6,0.4,0.17,0.23,,
7,0.36,0.13,0.23,,
8,0.35,0.13,0.22,,
9,0.34,0.12,0.22,,
10,0.34,0.12,0.22,,
11,0.34,0.13,0.21,,
12,0.35,0.14,0.21,,
13,0.34,0.13,0.21,,
14,0.34,0.13,0.21,,
15,0.34,0.14,0.2,,
16,0.29,0.09,0.2,,
17,0.3,0.1,0.2,,
18,0.34,0.15,0.19,,
19,0.3,0.11,0.19,,
20,0.34,0.15,0.19,,
21,0.31,0.12,0.19,,
22,0.3,0.12,0.18,,
23,0.3,0.12,0.18,,
24,0.3,0.12,0.18,,
25,0.3,0.13,0.17,,
26,0.26,0.09,0.17,,
27,0.24,0.07,0.17,,
28,0.24,0.07,0.17,,
29,0.24,0.08,0.16,,
30,0.25,0.09,0.16,,
1,0.31,0.15,0.16,,
2,0.3,0.14,0.16,,
3,0.29,0.13,0.16,,
4,0.24,0.09,0.15,,
5,0.31,0.16,0.15,,
6,0.29,0.14,0.15,,
7,0.29,0.14,0.15,,
8,0.28,0.13,0.15,,
9,0.28,0.14,0.14,,
10,0.28,0.14,0.14,,
11,0.24,0.1,0.14,,
12,0.28,0.14,0.14,,
13,0.28,0.14,0.14,,
14,0.28,0.14,0.14,,
15,0.24,0.11,0.13,,
16,0.24,0.11,0.13,,
17,0.28,0.15,0.13,,
18,0.24,0.11,0.13,,
19,0.28,0.15,0.13,,
20,0.28,0.15,0.13,,
21,0.28,0.15,0.13,,
22,0.28,0.16,0.12,,
23,0.25,0.13,0.12,,
24,0.26,0.14,0.12,,
25,0.24,0.12,0.12,,
26,0.26,0.14,0.12,,
27,0.26,0.14,0.12,,
28,0.26,0.14,0.12,,
29,0.25,0.13,0.12,,
30,0.27,0.15,0.12,,
31,0.26,0.15,0.11,,
1,0.26,0.15,0.11,,
2,0.22,0.11,0.11,,
3,0.22,0.11,0.11,,
4,0.25,0.14,0.11,,
5,0.25,0.14,0.11,,
6,0.25,0.14,0.11,,
7,0.2,0.09,0.11,,
8,0.2,0.09,0.11,,
9,0.22,0.12,0.1,,
10,0.25,0.15,0.1,,
11,0.24,0.14,0.1,,
12,0.25,0.15,0.1,,
13,0.24,0.14,0.1,,
14,0.24,0.14,0.1,,
15,3.8,3.67,0.13,,
16,1.45,1.31,0.14,,
17,1.26,1.11,0.15,,
18,1.14,0.99,0.15,,
19,27.79,27.4,0.39,,
20,5.86,5.43,0.43,,
21,2.98,2.54,0.44,,
22,1.55,1.11,0.44,,
23,1.12,0.68,0.44,,
24,48.23,47.38,0.85,,
25,62.27,60.9,1.37,,
26,24.49,22.95,1.54,,
27,6.48,4.93,1.55,,
28,4.97,3.42,1.55,,
29,41,39.14,1.86,,
30,10.76,8.86,1.9,,
1,28.26,26.16,2.1,,
2,106.2,103.24,2.96,,
3,28.35,25.23,3.12,,
4,51.64,48.16,3.48,,
5,12.5,9.01,3.49,,
6,25,21.39,3.61,,
7,12.71,9.09,3.62,,
8,84.42,80.17,4.25,,
9,25,20.66,4.34,,
10,9.68,5.37,4.31,,
11,6.33,2.09,4.24,,
12,5.26,1.1,4.16,,
13,4.5,0.42,4.08,,
14,14.59,10.5,4.09,,
15,48.25,43.85,4.4,,
16,27.81,23.3,4.51,,
17,16.73,12.2,4.53,,
18,9.39,4.91,4.48,,
19,12.62,8.16,4.46,,
20,7,2.6,4.4,,
21,10,5.64,4.36,,
22,12,7.66,4.34,,
23,48.79,44.15,4.64,,
24,25.62,20.89,4.73,,
25,254.4,247.59,6.81,,
26,64.19,57.02,7.17,,
27,130,121.9,8.1,,
28,94.32,85.63,8.69,,
29,116.8,107.34,9.46,,
30,67.09,57.32,9.77,,
31,29.98,20.23,9.75,,
1,20.91,11.25,9.66,,
2,30.84,21.19,9.65,,
3,27,17.39,9.61,,
4,20.27,10.76,9.51,,
5,17.33,7.94,9.39,,
6,13.36,4.12,9.24,,
7,12.51,3.42,9.09,,
8,67.97,58.55,9.42,,
9,70.45,60.69,9.76,,
10,48,38.1,9.9,,
11,116.6,105.97,10.63,,
12,47.58,36.84,10.74,,
13,32.66,21.94,10.72,,
14,33.7,22.99,10.71,,
15,76,64.94,11.06,,
16,152.6,140.52,12.08,,
17,70,57.66,12.34,,
18,47.34,34.94,12.4,,
19,37.16,24.79,12.37,,
20,32.3,20,12.3,,
21,41.97,29.66,12.31,,
22,69.69,57.12,12.57,,
23,67.31,54.51,12.8,,
24,110,96.61,13.39,,
25,51.12,37.67,13.45,,
26,41.76,28.33,13.43,,
27,27.98,14.69,13.29,,
28,25.83,12.69,13.14,,
29,21.63,8.68,12.95,,
30,75.15,61.92,13.23,,
31,39,25.8,13.2,,
1,27.29,14.23,13.06,,
2,180,165.75,14.25,,
3,117.3,102.44,14.86,,
4,68.69,53.65,15.04,,
5,71.08,55.85,15.23,,
6,43.73,28.56,15.17,,
7,50,34.82,15.18,,
8,271.2,254.1,17.1,,
9,235.3,216.64,18.66,,
10,225,204.91,20.09,,
11,112.4,91.91,20.49,,
12,92.7,71.99,20.71,,
13,66.86,46.16,20.7,,
14,3700,3647.69,52.31,,
15,580,524.14,55.86,,
16,245.4,189,56.4,,
17,129.7,73.78,55.92,,
18,105.7,50.45,55.25,,
19,73.15,18.84,54.31,,
20,65.11,11.79,53.32,,
21,68,15.61,52.39,,
22,110.6,58.74,51.86,,
23,232.7,180.29,52.41,,
24,117.1,65.17,51.93,,
25,247.5,194.9,52.6,,
26,124.8,72.61,52.19,,
27,113.1,61.42,51.68,,
28,90,39.01,50.99,,
29,288.9,236.85,52.05,,
30,80.63,29.36,51.27,,
1,134.7,83.72,50.98,,
2,68,17.89,50.11,,
3,54,4.84,49.16,,
4,48,0,48,,
5,38,0,38,,
6,36,0,36,,
7,35,0,35,,
8,34,0,34,,
9,50,16.53,33.47,,
10,34,1.19,32.81,,
11,26.2,0,26.2,,
12,23.3,0,23.3,,
13,20.5,0,20.5,,
14,19,0,19,,
15,19,0.38,18.62,,
16,16.7,0,16.7,,
17,16,0,16,,
18,15.8,0.12,15.68,,
19,15.1,0,15.1,,
20,14.2,0,14.2,,
21,12.5,0,12.5,,
22,11.3,0,11.3,,
23,10.5,0,10.5,,
24,9.7,0,9.7,,
25,8.8,0,8.8,,
26,8,0,8,,
27,8,0.16,7.84,,
28,7.5,0,7.5,,
29,7.5,0.15,7.35,,
30,7.5,0.29,7.21,,
31,6.7,0,6.7,,
1,6.9,0.33,6.57,,
2,6,0,6,,
3,7.2,1.31,5.89,,
4,6.7,0.92,5.78,,
5,5.7,0.03,5.67,,
6,5.4,0,5.4,,
7,5.3,0.01,5.29,,
8,1.9,0,1.9,,
9,1.55,0,1.55,,
10,1.55,0.03,1.52,,
11,1.55,0.06,1.49,,
12,0.18,0,0.18,,
13,0.13,0,0.13,,
14,0.08,0,0.08,,
15,0.08,0,0.08,,
16,0.05,0,0.05,,
17,0.05,0,0.05,,
18,0.05,0,0.05,,
19,0.03,0,0.03,,
20,0.03,0,0.03,,
21,0.03,0,0.03,,
22,0.01,0,0.01,,
23,0.01,0,0.01,,
24,0.01,0,0.01,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,1.93,1.91,0.02,,
3,1.93,1.9,0.03,,
4,1.75,1.7,0.05,,
5,1.55,1.49,0.06,,
6,1.25,1.18,0.07,,
7,1.25,1.17,0.08,,
8,1.12,1.03,0.09,,
9,1.1,1.01,0.09,,
10,1.07,0.97,0.1,,
11,1.05,0.94,0.11,,
12,1.04,0.93,0.11,,
13,1.01,0.89,0.12,,
14,0.95,0.83,0.12,,
15,1.05,0.92,0.13,,
16,0.88,0.75,0.13,,
17,0.88,0.74,0.14,,
18,0.78,0.64,0.14,,
19,0.8,0.66,0.14,,
20,0.8,0.66,0.14,,
21,0.75,0.6,0.15,,
22,0.73,0.58,0.15,,
23,0.75,0.6,0.15,,
24,0.77,0.62,0.15,,
25,0.75,0.59,0.16,,
26,0.62,0.46,0.16,,
27,0.64,0.48,0.16,,
28,0.75,0.59,0.16,,
29,0.65,0.49,0.16,,
30,0.61,0.45,0.16,,
31,0.59,0.43,0.16,,
1,0.63,0.47,0.16,,
2,0.64,0.48,0.16,,
3,0.6,0.44,0.16,,
4,0.6,0.44,0.16,,
5,0.63,0.46,0.17,,
6,0.63,0.46,0.17,,
7,0.71,0.54,0.17,,
8,0.7,0.53,0.17,,
9,0.65,0.48,0.17,,
10,0.66,0.49,0.17,,
11,0.5,0.33,0.17,,
12,0.54,0.37,0.17,,
13,0.66,0.49,0.17,,
14,0.67,0.5,0.17,,
15,0.74,0.57,0.17,,
16,0.71,0.54,0.17,,
17,0.68,0.5,0.18,,
18,0.6,0.42,0.18,,
19,0.56,0.38,0.18,,
20,0.52,0.34,0.18,,
21,0.52,0.35,0.17,,
22,0.54,0.37,0.17,,
23,1.95,1.76,0.19,,
24,1.91,1.71,0.2,,
25,4,3.77,0.23,,
26,2.68,2.44,0.24,,
27,3.94,3.67,0.27,,
28,3.87,3.57,0.3,,
29,3.09,2.77,0.32,,
30,3.15,2.82,0.33,,
31,3.3,2.95,0.35,,
1,2.68,2.31,0.37,,
2,2.5,2.12,0.38,,
3,1.85,1.47,0.38,,
4,1.73,1.34,0.39,,
5,1.69,1.3,0.39,,
6,1.54,1.15,0.39,,
7,1.57,1.17,0.4,,
8,1.38,0.98,0.4,,
9,0.95,0.56,0.39,,
10,0.89,0.5,0.39,,
11,0.94,0.55,0.39,,
12,0.99,0.61,0.38,,
13,1,0.62,0.38,,
14,1.01,0.63,0.38,,
15,0.95,0.57,0.38,,
16,0.63,0.26,0.37,,
17,0.61,0.24,0.37,,
18,0.83,0.47,0.36,,
19,0.61,0.25,0.36,,
20,0.69,0.34,0.35,,
21,0.64,0.29,0.35,,
22,0.75,0.4,0.35,,
23,0.63,0.29,0.34,,
24,0.62,0.28,0.34,,
25,0.54,0.21,0.33,,
26,0.6,0.27,0.33,,
27,0.59,0.27,0.32,,
28,0.56,0.24,0.32,,
29,0.58,0.26,0.32,,
1,0.54,0.23,0.31,,
2,0.5,0.19,0.31,,
3,0.51,0.21,0.3,,
4,0.54,0.24,0.3,,
5,0.51,0.22,0.29,,
6,0.46,0.17,0.29,,
7,0.5,0.21,0.29,,
8,0.5,0.22,0.28,,
9,0.49,0.21,0.28,,
10,0.48,0.21,0.27,,
11,0.48,0.21,0.27,,
12,0.48,0.21,0.27,,
13,0.43,0.17,0.26,,
